"month","site","year","ppt"
"2","KK",1974,19
"2","MM",1974,21
"2","NN",1974,21
"2","QQ",1974,23
"2","RR",1974,20
"2","SS",1974,21
"2","AA",1974,21
"2","XX",1974,22
"2","YY",1974,16
"2","ZZ",1974,21
"2","TT",1974,20
"2","UU",1974,16
"2","VV",1974,18
"2","WW",1974,14
"2","PP",1974,19
"2","0N",1974,20
"2","05",1975,17
"2","06",1975,14
"2","07",1975,14
"2","08",1975,14
"2","09",1975,14
"2","10",1975,13
"2","0A",1975,14
"2","0B",1975,15
"2","0C",1975,15
"2","0D",1975,14
"2","0E",1975,16
"2","0F",1975,13
"2","0G",1975,14
"2","0H",1975,14
"2","0L",1975,22
"2","0Q",1975,20
"2","0R",1975,8
"2","0S",1975,9
"2","0T",1975,12
"2","0U",1975,8
"2","0V",1975,11
"2","0W",1975,18
"2","0X",1975,17
"2","0Y",1975,15
"2","0Z",1975,18
"2","BB",1975,11
"2","CC",1975,12
"2","DD",1975,9
"2","EE",1975,7
"2","FF",1975,10
"2","GG",1975,7
"2","HH",1975,7
"2","II",1975,9
"2","JJ",1975,7
"2","KK",1975,7
"2","MM",1975,13
"2","NN",1975,16
"2","QQ",1975,9
"2","RR",1975,8
"2","SS",1975,8
"2","AA",1975,14
"2","XX",1975,12
"2","YY",1975,7
"2","ZZ",1975,14
"2","TT",1975,20
"2","UU",1975,25
"2","VV",1975,23
"2","WW",1975,25
"2","PP",1975,7
"2","0N",1975,18
"2","05",1976,24
"2","06",1976,18
"2","07",1976,18
"2","08",1976,18
"2","09",1976,18
"2","10",1976,17
"2","0A",1976,18
"2","0B",1976,18
"2","0C",1976,26
"2","0D",1976,26
"2","0E",1976,30
"2","0F",1976,18
"2","0G",1976,20
"2","0H",1976,19
"2","0L",1976,30
"2","0Q",1976,24
"2","0R",1976,25
"2","0S",1976,25
"2","0T",1976,29
"2","0U",1976,25
"2","0V",1976,27
"2","0W",1976,23
"2","0X",1976,23
"2","0Y",1976,25
"2","0Z",1976,21
"2","BB",1976,25
"2","CC",1976,26
"2","DD",1976,24
"2","EE",1976,26
"2","FF",1976,24
"2","GG",1976,23
"2","HH",1976,23
"2","II",1976,28
"2","JJ",1976,27
"2","KK",1976,24
"2","MM",1976,17
"2","NN",1976,18
"2","QQ",1976,28
"2","RR",1976,25
"2","SS",1976,26
"2","AA",1976,19
"2","XX",1976,22
"2","YY",1976,18
"2","ZZ",1976,20
"2","TT",1976,20
"2","UU",1976,21
"2","VV",1976,20
"2","WW",1976,20
"2","PP",1976,23
"2","0N",1976,19
"2","05",1977,7
"2","06",1977,5
"2","07",1977,5
"2","08",1977,6
"2","09",1977,5
"2","10",1977,5
"2","0A",1977,6
"2","0B",1977,6
"2","0C",1977,7
"2","0D",1977,9
"2","0E",1977,9
"2","0F",1977,5
"2","0G",1977,7
"2","0H",1977,6
"2","0L",1977,9
"2","0Q",1977,6
"2","0R",1977,13
"2","0S",1977,12
"2","0T",1977,11
"2","0U",1977,13
"2","0V",1977,10
"2","0W",1977,5
"2","0X",1977,5
"2","0Y",1977,7
"2","0Z",1977,2
"2","BB",1977,11
"2","CC",1977,9
"2","DD",1977,13
"2","EE",1977,14
"2","FF",1977,12
"2","GG",1977,17
"2","HH",1977,16
"2","II",1977,19
"2","JJ",1977,17
"2","KK",1977,16
"2","MM",1977,4
"2","NN",1977,4
"2","QQ",1977,20
"2","RR",1977,16
"2","SS",1977,16
"2","AA",1977,7
"2","XX",1977,9
"2","YY",1977,10
"2","ZZ",1977,7
"2","TT",1977,3
"2","UU",1977,2
"2","VV",1977,3
"2","WW",1977,3
"2","PP",1977,17
"2","0N",1977,4
"2","05",1978,12
"2","06",1978,10
"2","07",1978,10
"2","08",1978,10
"2","09",1978,9
"2","10",1978,9
"2","0A",1978,9
"2","0B",1978,10
"2","0C",1978,11
"2","0D",1978,11
"2","0E",1978,12
"2","0F",1978,9
"2","0G",1978,10
"2","0H",1978,10
"2","0L",1978,8
"2","0Q",1978,9
"2","0R",1978,8
"2","0S",1978,7
"2","0T",1978,5
"2","0U",1978,8
"2","0V",1978,6
"2","0W",1978,8
"2","0X",1978,8
"2","0Y",1978,6
"2","0Z",1978,10
"2","BB",1978,12
"2","CC",1978,11
"2","DD",1978,12
"2","EE",1978,12
"2","FF",1978,11
"2","GG",1978,9
"2","HH",1978,9
"2","II",1978,10
"2","JJ",1978,11
"2","KK",1978,10
"2","MM",1978,5
"2","NN",1978,7
"2","QQ",1978,10
"2","RR",1978,11
"2","SS",1978,11
"2","AA",1978,9
"2","XX",1978,10
"2","YY",1978,8
"2","ZZ",1978,9
"2","TT",1978,9
"2","UU",1978,9
"2","VV",1978,9
"2","WW",1978,10
"2","PP",1978,9
"2","0N",1978,8
"2","05",1979,41
"2","06",1979,33
"2","07",1979,32
"2","08",1979,32
"2","09",1979,32
"2","10",1979,30
"2","0A",1979,32
"2","0B",1979,32
"2","0C",1979,46
"2","0D",1979,45
"2","0E",1979,53
"2","0F",1979,31
"2","0G",1979,33
"2","0H",1979,32
"2","0L",1979,67
"2","0Q",1979,50
"2","0R",1979,63
"2","0S",1979,64
"2","0T",1979,77
"2","0U",1979,65
"2","0V",1979,71
"2","0W",1979,47
"2","0X",1979,48
"2","0Y",1979,57
"2","0Z",1979,35
"2","BB",1979,48
"2","CC",1979,48
"2","DD",1979,46
"2","EE",1979,46
"2","FF",1979,46
"2","GG",1979,36
"2","HH",1979,39
"2","II",1979,33
"2","JJ",1979,39
"2","KK",1979,51
"2","MM",1979,36
"2","NN",1979,34
"2","QQ",1979,30
"2","RR",1979,59
"2","SS",1979,62
"2","AA",1979,32
"2","XX",1979,31
"2","YY",1979,19
"2","ZZ",1979,32
"2","TT",1979,30
"2","UU",1979,24
"2","VV",1979,26
"2","WW",1979,23
"2","PP",1979,36
"2","0N",1979,32
"2","05",1980,18
"2","06",1980,14
"2","07",1980,14
"2","08",1980,14
"2","09",1980,14
"2","10",1980,13
"2","0A",1980,13
"2","0B",1980,14
"2","0C",1980,17
"2","0D",1980,17
"2","0E",1980,19
"2","0F",1980,13
"2","0G",1980,13
"2","0H",1980,14
"2","0L",1980,20
"2","0Q",1980,20
"2","0R",1980,10
"2","0S",1980,11
"2","0T",1980,14
"2","0U",1980,11
"2","0V",1980,13
"2","0W",1980,19
"2","0X",1980,18
"2","0Y",1980,17
"2","0Z",1980,19
"2","BB",1980,13
"2","CC",1980,15
"2","DD",1980,10
"2","EE",1980,9
"2","FF",1980,12
"2","GG",1980,7
"2","HH",1980,7
"2","II",1980,7
"2","JJ",1980,7
"2","KK",1980,9
"2","MM",1980,13
"2","NN",1980,15
"2","QQ",1980,7
"2","RR",1980,10
"2","SS",1980,10
"2","AA",1980,13
"2","XX",1980,11
"2","YY",1980,6
"2","ZZ",1980,12
"2","TT",1980,18
"2","UU",1980,17
"2","VV",1980,17
"2","WW",1980,16
"2","PP",1980,8
"2","0N",1980,17
"2","05",1981,12
"2","06",1981,9
"2","07",1981,9
"2","08",1981,8
"2","09",1981,9
"2","10",1981,8
"2","0A",1981,8
"2","0B",1981,8
"2","0C",1981,12
"2","0D",1981,12
"2","0E",1981,13
"2","0F",1981,8
"2","0G",1981,8
"2","0H",1981,9
"2","0L",1981,15
"2","0Q",1981,13
"2","0R",1981,14
"2","0S",1981,13
"2","0T",1981,13
"2","0U",1981,14
"2","0V",1981,13
"2","0W",1981,12
"2","0X",1981,12
"2","0Y",1981,11
"2","0Z",1981,11
"2","BB",1981,13
"2","CC",1981,12
"2","DD",1981,13
"2","EE",1981,13
"2","FF",1981,13
"2","GG",1981,16
"2","HH",1981,15
"2","II",1981,17
"2","JJ",1981,15
"2","KK",1981,16
"2","MM",1981,9
"2","NN",1981,10
"2","QQ",1981,17
"2","RR",1981,16
"2","SS",1981,16
"2","AA",1981,8
"2","XX",1981,9
"2","YY",1981,8
"2","ZZ",1981,7
"2","TT",1981,11
"2","UU",1981,12
"2","VV",1981,11
"2","WW",1981,11
"2","PP",1981,16
"2","0N",1981,10
"2","05",1982,20
"2","06",1982,15
"2","07",1982,15
"2","08",1982,15
"2","09",1982,15
"2","10",1982,14
"2","0A",1982,15
"2","0B",1982,14
"2","0C",1982,21
"2","0D",1982,20
"2","0E",1982,24
"2","0F",1982,14
"2","0G",1982,15
"2","0H",1982,15
"2","0L",1982,35
"2","0Q",1982,29
"2","0R",1982,24
"2","0S",1982,26
"2","0T",1982,31
"2","0U",1982,24
"2","0V",1982,27
"2","0W",1982,26
"2","0X",1982,26
"2","0Y",1982,26
"2","0Z",1982,20
"2","BB",1982,20
"2","CC",1982,21
"2","DD",1982,19
"2","EE",1982,18
"2","FF",1982,19
"2","GG",1982,20
"2","HH",1982,20
"2","II",1982,18
"2","JJ",1982,17
"2","KK",1982,22
"2","MM",1982,21
"2","NN",1982,22
"2","QQ",1982,18
"2","RR",1982,24
"2","SS",1982,24
"2","AA",1982,14
"2","XX",1982,14
"2","YY",1982,10
"2","ZZ",1982,14
"2","TT",1982,19
"2","UU",1982,18
"2","VV",1982,19
"2","WW",1982,17
"2","PP",1982,20
"2","0N",1982,21
"2","05",1983,14
"2","06",1983,11
"2","07",1983,11
"2","08",1983,11
"2","09",1983,11
"2","10",1983,10
"2","0A",1983,11
"2","0B",1983,11
"2","0C",1983,15
"2","0D",1983,14
"2","0E",1983,17
"2","0F",1983,10
"2","0G",1983,11
"2","0H",1983,11
"2","0L",1983,20
"2","0Q",1983,16
"2","0R",1983,20
"2","0S",1983,19
"2","0T",1983,20
"2","0U",1983,21
"2","0V",1983,19
"2","0W",1983,15
"2","0X",1983,15
"2","0Y",1983,16
"2","0Z",1983,14
"2","BB",1983,16
"2","CC",1983,15
"2","DD",1983,16
"2","EE",1983,17
"2","FF",1983,16
"2","GG",1983,23
"2","HH",1983,22
"2","II",1983,24
"2","JJ",1983,19
"2","KK",1983,22
"2","MM",1983,12
"2","NN",1983,12
"2","QQ",1983,25
"2","RR",1983,22
"2","SS",1983,22
"2","AA",1983,10
"2","XX",1983,11
"2","YY",1983,10
"2","ZZ",1983,10
"2","TT",1983,13
"2","UU",1983,12
"2","VV",1983,13
"2","WW",1983,11
"2","PP",1983,23
"2","0N",1983,12
"2","05",1984,10
"2","06",1984,8
"2","07",1984,8
"2","08",1984,8
"2","09",1984,8
"2","10",1984,7
"2","0A",1984,8
"2","0B",1984,8
"2","0C",1984,9
"2","0D",1984,10
"2","0E",1984,11
"2","0F",1984,8
"2","0G",1984,9
"2","0H",1984,8
"2","0L",1984,9
"2","0Q",1984,6
"2","0R",1984,10
"2","0S",1984,10
"2","0T",1984,10
"2","0U",1984,11
"2","0V",1984,10
"2","0W",1984,6
"2","0X",1984,6
"2","0Y",1984,7
"2","0Z",1984,4
"2","BB",1984,10
"2","CC",1984,9
"2","DD",1984,11
"2","EE",1984,11
"2","FF",1984,10
"2","GG",1984,14
"2","HH",1984,13
"2","II",1984,16
"2","JJ",1984,13
"2","KK",1984,12
"2","MM",1984,5
"2","NN",1984,5
"2","QQ",1984,16
"2","RR",1984,12
"2","SS",1984,12
"2","AA",1984,9
"2","XX",1984,10
"2","YY",1984,9
"2","ZZ",1984,9
"2","TT",1984,4
"2","UU",1984,4
"2","VV",1984,4
"2","WW",1984,5
"2","PP",1984,14
"2","0N",1984,5
"2","05",1985,19
"2","06",1985,15
"2","07",1985,14
"2","08",1985,15
"2","09",1985,14
"2","10",1985,14
"2","0A",1985,14
"2","0B",1985,15
"2","0C",1985,19
"2","0D",1985,19
"2","0E",1985,22
"2","0F",1985,14
"2","0G",1985,15
"2","0H",1985,15
"2","0L",1985,30
"2","0Q",1985,22
"2","0R",1985,19
"2","0S",1985,21
"2","0T",1985,23
"2","0U",1985,20
"2","0V",1985,20
"2","0W",1985,20
"2","0X",1985,20
"2","0Y",1985,20
"2","0Z",1985,19
"2","BB",1985,19
"2","CC",1985,18
"2","DD",1985,18
"2","EE",1985,19
"2","FF",1985,18
"2","GG",1985,21
"2","HH",1985,20
"2","II",1985,22
"2","JJ",1985,20
"2","KK",1985,21
"2","MM",1985,15
"2","NN",1985,16
"2","QQ",1985,23
"2","RR",1985,21
"2","SS",1985,21
"2","AA",1985,15
"2","XX",1985,17
"2","YY",1985,14
"2","ZZ",1985,16
"2","TT",1985,18
"2","UU",1985,19
"2","VV",1985,18
"2","WW",1985,19
"2","PP",1985,22
"2","0N",1985,17
"2","05",1986,11
"2","06",1986,8
"2","07",1986,8
"2","08",1986,7
"2","09",1986,8
"2","10",1986,7
"2","0A",1986,7
"2","0B",1986,7
"2","0C",1986,12
"2","0D",1986,11
"2","0E",1986,14
"2","0F",1986,7
"2","0G",1986,7
"2","0H",1986,8
"2","0L",1986,30
"2","0Q",1986,21
"2","0R",1986,13
"2","0S",1986,13
"2","0T",1986,17
"2","0U",1986,14
"2","0V",1986,17
"2","0W",1986,18
"2","0X",1986,19
"2","0Y",1986,18
"2","0Z",1986,18
"2","BB",1986,13
"2","CC",1986,14
"2","DD",1986,13
"2","EE",1986,12
"2","FF",1986,13
"2","GG",1986,11
"2","HH",1986,11
"2","II",1986,12
"2","JJ",1986,13
"2","KK",1986,12
"2","MM",1986,17
"2","NN",1986,17
"2","QQ",1986,12
"2","RR",1986,13
"2","SS",1986,14
"2","AA",1986,7
"2","XX",1986,6
"2","YY",1986,4
"2","ZZ",1986,6
"2","TT",1986,21
"2","UU",1986,26
"2","VV",1986,24
"2","WW",1986,26
"2","PP",1986,11
"2","0N",1986,21
"2","05",1987,17
"2","06",1987,13
"2","07",1987,13
"2","08",1987,14
"2","09",1987,13
"2","10",1987,13
"2","0A",1987,14
"2","0B",1987,14
"2","0C",1987,18
"2","0D",1987,19
"2","0E",1987,21
"2","0F",1987,13
"2","0G",1987,16
"2","0H",1987,14
"2","0L",1987,18
"2","0Q",1987,13
"2","0R",1987,18
"2","0S",1987,19
"2","0T",1987,20
"2","0U",1987,18
"2","0V",1987,18
"2","0W",1987,13
"2","0X",1987,13
"2","0Y",1987,15
"2","0Z",1987,10
"2","BB",1987,20
"2","CC",1987,19
"2","DD",1987,21
"2","EE",1987,22
"2","FF",1987,20
"2","GG",1987,17
"2","HH",1987,17
"2","II",1987,19
"2","JJ",1987,20
"2","KK",1987,19
"2","MM",1987,10
"2","NN",1987,9
"2","QQ",1987,20
"2","RR",1987,20
"2","SS",1987,20
"2","AA",1987,16
"2","XX",1987,19
"2","YY",1987,16
"2","ZZ",1987,17
"2","TT",1987,10
"2","UU",1987,11
"2","VV",1987,11
"2","WW",1987,11
"2","PP",1987,18
"2","0N",1987,9
"2","05",1988,23
"2","06",1988,18
"2","07",1988,18
"2","08",1988,18
"2","09",1988,18
"2","10",1988,17
"2","0A",1988,18
"2","0B",1988,18
"2","0C",1988,24
"2","0D",1988,22
"2","0E",1988,26
"2","0F",1988,17
"2","0G",1988,17
"2","0H",1988,18
"2","0L",1988,34
"2","0Q",1988,28
"2","0R",1988,16
"2","0S",1988,17
"2","0T",1988,24
"2","0U",1988,17
"2","0V",1988,22
"2","0W",1988,26
"2","0X",1988,27
"2","0Y",1988,25
"2","0Z",1988,21
"2","BB",1988,20
"2","CC",1988,21
"2","DD",1988,18
"2","EE",1988,17
"2","FF",1988,18
"2","GG",1988,14
"2","HH",1988,14
"2","II",1988,16
"2","JJ",1988,16
"2","KK",1988,15
"2","MM",1988,18
"2","NN",1988,19
"2","QQ",1988,16
"2","RR",1988,16
"2","SS",1988,16
"2","AA",1988,16
"2","XX",1988,15
"2","YY",1988,10
"2","ZZ",1988,15
"2","TT",1988,17
"2","UU",1988,14
"2","VV",1988,15
"2","WW",1988,12
"2","PP",1988,14
"2","0N",1988,17
"2","05",1989,10
"2","06",1989,8
"2","07",1989,8
"2","08",1989,7
"2","09",1989,8
"2","10",1989,7
"2","0A",1989,7
"2","0B",1989,7
"2","0C",1989,9
"2","0D",1989,10
"2","0E",1989,11
"2","0F",1989,7
"2","0G",1989,7
"2","0H",1989,8
"2","0L",1989,11
"2","0Q",1989,12
"2","0R",1989,8
"2","0S",1989,9
"2","0T",1989,9
"2","0U",1989,8
"2","0V",1989,8
"2","0W",1989,11
"2","0X",1989,10
"2","0Y",1989,9
"2","0Z",1989,14
"2","BB",1989,9
"2","CC",1989,9
"2","DD",1989,9
"2","EE",1989,10
"2","FF",1989,9
"2","GG",1989,11
"2","HH",1989,11
"2","II",1989,12
"2","JJ",1989,12
"2","KK",1989,11
"2","MM",1989,8
"2","NN",1989,10
"2","QQ",1989,12
"2","RR",1989,10
"2","SS",1989,9
"2","AA",1989,7
"2","XX",1989,7
"2","YY",1989,5
"2","ZZ",1989,7
"2","TT",1989,14
"2","UU",1989,16
"2","VV",1989,15
"2","WW",1989,17
"2","PP",1989,11
"2","0N",1989,12
"2","05",1990,21
"2","06",1990,16
"2","07",1990,16
"2","08",1990,16
"2","09",1990,16
"2","10",1990,15
"2","0A",1990,16
"2","0B",1990,16
"2","0C",1990,22
"2","0D",1990,20
"2","0E",1990,24
"2","0F",1990,15
"2","0G",1990,16
"2","0H",1990,16
"2","0L",1990,30
"2","0Q",1990,26
"2","0R",1990,20
"2","0S",1990,20
"2","0T",1990,26
"2","0U",1990,21
"2","0V",1990,24
"2","0W",1990,24
"2","0X",1990,24
"2","0Y",1990,25
"2","0Z",1990,19
"2","BB",1990,20
"2","CC",1990,20
"2","DD",1990,18
"2","EE",1990,18
"2","FF",1990,18
"2","GG",1990,17
"2","HH",1990,16
"2","II",1990,18
"2","JJ",1990,18
"2","KK",1990,18
"2","MM",1990,18
"2","NN",1990,18
"2","QQ",1990,19
"2","RR",1990,20
"2","SS",1990,21
"2","AA",1990,15
"2","XX",1990,14
"2","YY",1990,11
"2","ZZ",1990,15
"2","TT",1990,18
"2","UU",1990,17
"2","VV",1990,18
"2","WW",1990,17
"2","PP",1990,16
"2","0N",1990,18
"2","05",1991,24
"2","06",1991,20
"2","07",1991,20
"2","08",1991,20
"2","09",1991,19
"2","10",1991,18
"2","0A",1991,19
"2","0B",1991,20
"2","0C",1991,24
"2","0D",1991,22
"2","0E",1991,27
"2","0F",1991,18
"2","0G",1991,19
"2","0H",1991,19
"2","0L",1991,37
"2","0Q",1991,32
"2","0R",1991,23
"2","0S",1991,23
"2","0T",1991,27
"2","0U",1991,24
"2","0V",1991,26
"2","0W",1991,29
"2","0X",1991,29
"2","0Y",1991,29
"2","0Z",1991,26
"2","BB",1991,22
"2","CC",1991,22
"2","DD",1991,20
"2","EE",1991,19
"2","FF",1991,20
"2","GG",1991,20
"2","HH",1991,20
"2","II",1991,20
"2","JJ",1991,19
"2","KK",1991,22
"2","MM",1991,23
"2","NN",1991,24
"2","QQ",1991,20
"2","RR",1991,24
"2","SS",1991,24
"2","AA",1991,18
"2","XX",1991,18
"2","YY",1991,13
"2","ZZ",1991,18
"2","TT",1991,25
"2","UU",1991,24
"2","VV",1991,24
"2","WW",1991,23
"2","PP",1991,20
"2","0N",1991,25
"2","05",1992,23
"2","06",1992,18
"2","07",1992,18
"2","08",1992,17
"2","09",1992,18
"2","10",1992,16
"2","0A",1992,17
"2","0B",1992,17
"2","0C",1992,23
"2","0D",1992,23
"2","0E",1992,26
"2","0F",1992,17
"2","0G",1992,17
"2","0H",1992,18
"2","0L",1992,23
"2","0Q",1992,21
"2","0R",1992,21
"2","0S",1992,21
"2","0T",1992,21
"2","0U",1992,22
"2","0V",1992,20
"2","0W",1992,20
"2","0X",1992,20
"2","0Y",1992,20
"2","0Z",1992,16
"2","BB",1992,22
"2","CC",1992,22
"2","DD",1992,20
"2","EE",1992,18
"2","FF",1992,21
"2","GG",1992,18
"2","HH",1992,18
"2","II",1992,19
"2","JJ",1992,18
"2","KK",1992,20
"2","MM",1992,14
"2","NN",1992,15
"2","QQ",1992,19
"2","RR",1992,22
"2","SS",1992,23
"2","AA",1992,16
"2","XX",1992,16
"2","YY",1992,11
"2","ZZ",1992,15
"2","TT",1992,15
"2","UU",1992,14
"2","VV",1992,14
"2","WW",1992,14
"2","PP",1992,18
"2","0N",1992,14
"2","05",1993,11
"2","06",1993,7
"2","07",1993,7
"2","08",1993,7
"2","09",1993,7
"2","10",1993,7
"2","0A",1993,7
"2","0B",1993,7
"2","0C",1993,12
"2","0D",1993,12
"2","0E",1993,14
"2","0F",1993,7
"2","0G",1993,6
"2","0H",1993,7
"2","0L",1993,12
"2","0Q",1993,13
"2","0R",1993,18
"2","0S",1993,17
"2","0T",1993,15
"2","0U",1993,20
"2","0V",1993,15
"2","0W",1993,12
"2","0X",1993,12
"2","0Y",1993,12
"2","0Z",1993,13
"2","BB",1993,14
"2","CC",1993,14
"2","DD",1993,13
"2","EE",1993,14
"2","FF",1993,13
"2","GG",1993,17
"2","HH",1993,17
"2","II",1993,18
"2","JJ",1993,16
"2","KK",1993,18
"2","MM",1993,9
"2","NN",1993,10
"2","QQ",1993,18
"2","RR",1993,20
"2","SS",1993,20
"2","AA",1993,5
"2","XX",1993,7
"2","YY",1993,7
"2","ZZ",1993,5
"2","TT",1993,12
"2","UU",1993,13
"2","VV",1993,12
"2","WW",1993,13
"2","PP",1993,17
"2","0N",1993,12
"2","05",1994,27
"2","06",1994,22
"2","07",1994,22
"2","08",1994,22
"2","09",1994,21
"2","10",1994,20
"2","0A",1994,21
"2","0B",1994,22
"2","0C",1994,27
"2","0D",1994,27
"2","0E",1994,30
"2","0F",1994,21
"2","0G",1994,23
"2","0H",1994,22
"2","0L",1994,36
"2","0Q",1994,28
"2","0R",1994,25
"2","0S",1994,28
"2","0T",1994,30
"2","0U",1994,25
"2","0V",1994,27
"2","0W",1994,27
"2","0X",1994,27
"2","0Y",1994,26
"2","0Z",1994,22
"2","BB",1994,25
"2","CC",1994,25
"2","DD",1994,25
"2","EE",1994,24
"2","FF",1994,25
"2","GG",1994,18
"2","HH",1994,19
"2","II",1994,18
"2","JJ",1994,20
"2","KK",1994,22
"2","MM",1994,20
"2","NN",1994,21
"2","QQ",1994,18
"2","RR",1994,25
"2","SS",1994,27
"2","AA",1994,23
"2","XX",1994,24
"2","YY",1994,17
"2","ZZ",1994,24
"2","TT",1994,21
"2","UU",1994,20
"2","VV",1994,21
"2","WW",1994,20
"2","PP",1994,18
"2","0N",1994,21
"2","05",1995,19
"2","06",1995,14
"2","07",1995,14
"2","08",1995,14
"2","09",1995,14
"2","10",1995,13
"2","0A",1995,14
"2","0B",1995,15
"2","0C",1995,20
"2","0D",1995,20
"2","0E",1995,23
"2","0F",1995,14
"2","0G",1995,16
"2","0H",1995,15
"2","0L",1995,29
"2","0Q",1995,24
"2","0R",1995,23
"2","0S",1995,24
"2","0T",1995,28
"2","0U",1995,24
"2","0V",1995,26
"2","0W",1995,22
"2","0X",1995,22
"2","0Y",1995,24
"2","0Z",1995,16
"2","BB",1995,21
"2","CC",1995,21
"2","DD",1995,20
"2","EE",1995,21
"2","FF",1995,20
"2","GG",1995,22
"2","HH",1995,21
"2","II",1995,22
"2","JJ",1995,21
"2","KK",1995,23
"2","MM",1995,17
"2","NN",1995,17
"2","QQ",1995,22
"2","RR",1995,24
"2","SS",1995,25
"2","AA",1995,16
"2","XX",1995,18
"2","YY",1995,14
"2","ZZ",1995,17
"2","TT",1995,15
"2","UU",1995,14
"2","VV",1995,14
"2","WW",1995,13
"2","PP",1995,22
"2","0N",1995,16
"2","05",1996,22
"2","06",1996,18
"2","07",1996,18
"2","08",1996,18
"2","09",1996,18
"2","10",1996,17
"2","0A",1996,18
"2","0B",1996,19
"2","0C",1996,20
"2","0D",1996,22
"2","0E",1996,24
"2","0F",1996,18
"2","0G",1996,22
"2","0H",1996,18
"2","0L",1996,20
"2","0Q",1996,12
"2","0R",1996,22
"2","0S",1996,22
"2","0T",1996,22
"2","0U",1996,23
"2","0V",1996,21
"2","0W",1996,13
"2","0X",1996,13
"2","0Y",1996,12
"2","0Z",1996,8
"2","BB",1996,21
"2","CC",1996,20
"2","DD",1996,22
"2","EE",1996,22
"2","FF",1996,21
"2","GG",1996,15
"2","HH",1996,16
"2","II",1996,16
"2","JJ",1996,18
"2","KK",1996,19
"2","MM",1996,7
"2","NN",1996,7
"2","QQ",1996,16
"2","RR",1996,22
"2","SS",1996,24
"2","AA",1996,23
"2","XX",1996,24
"2","YY",1996,16
"2","ZZ",1996,24
"2","TT",1996,7
"2","UU",1996,7
"2","VV",1996,7
"2","WW",1996,8
"2","PP",1996,15
"2","0N",1996,6
"2","05",1997,19
"2","06",1997,15
"2","07",1997,15
"2","08",1997,16
"2","09",1997,15
"2","10",1997,14
"2","0A",1997,15
"2","0B",1997,16
"2","0C",1997,19
"2","0D",1997,19
"2","0E",1997,21
"2","0F",1997,15
"2","0G",1997,17
"2","0H",1997,16
"2","0L",1997,25
"2","0Q",1997,16
"2","0R",1997,22
"2","0S",1997,23
"2","0T",1997,25
"2","0U",1997,23
"2","0V",1997,23
"2","0W",1997,16
"2","0X",1997,16
"2","0Y",1997,16
"2","0Z",1997,10
"2","BB",1997,19
"2","CC",1997,19
"2","DD",1997,19
"2","EE",1997,18
"2","FF",1997,18
"2","GG",1997,13
"2","HH",1997,14
"2","II",1997,12
"2","JJ",1997,15
"2","KK",1997,18
"2","MM",1997,11
"2","NN",1997,10
"2","QQ",1997,12
"2","RR",1997,21
"2","SS",1997,23
"2","AA",1997,17
"2","XX",1997,17
"2","YY",1997,11
"2","ZZ",1997,18
"2","TT",1997,10
"2","UU",1997,11
"2","VV",1997,10
"2","WW",1997,11
"2","PP",1997,13
"2","0N",1997,10
"2","05",1998,5
"2","06",1998,3
"2","07",1998,3
"2","08",1998,3
"2","09",1998,3
"2","10",1998,3
"2","0A",1998,3
"2","0B",1998,4
"2","0C",1998,6
"2","0D",1998,6
"2","0E",1998,8
"2","0F",1998,3
"2","0G",1998,4
"2","0H",1998,4
"2","0L",1998,17
"2","0Q",1998,5
"2","0R",1998,18
"2","0S",1998,17
"2","0T",1998,19
"2","0U",1998,20
"2","0V",1998,19
"2","0W",1998,5
"2","0X",1998,5
"2","0Y",1998,8
"2","0Z",1998,5
"2","BB",1998,10
"2","CC",1998,10
"2","DD",1998,10
"2","EE",1998,13
"2","FF",1998,10
"2","GG",1998,14
"2","HH",1998,14
"2","II",1998,16
"2","JJ",1998,16
"2","KK",1998,17
"2","MM",1998,5
"2","NN",1998,5
"2","QQ",1998,17
"2","RR",1998,19
"2","SS",1998,19
"2","AA",1998,4
"2","XX",1998,6
"2","YY",1998,7
"2","ZZ",1998,4
"2","TT",1998,5
"2","UU",1998,6
"2","VV",1998,6
"2","WW",1998,6
"2","PP",1998,14
"2","0N",1998,5
"2","05",1999,17
"2","06",1999,14
"2","07",1999,14
"2","08",1999,14
"2","09",1999,14
"2","10",1999,13
"2","0A",1999,14
"2","0B",1999,15
"2","0C",1999,16
"2","0D",1999,16
"2","0E",1999,19
"2","0F",1999,13
"2","0G",1999,16
"2","0H",1999,14
"2","0L",1999,21
"2","0Q",1999,11
"2","0R",1999,21
"2","0S",1999,21
"2","0T",1999,24
"2","0U",1999,22
"2","0V",1999,22
"2","0W",1999,12
"2","0X",1999,11
"2","0Y",1999,13
"2","0Z",1999,5
"2","BB",1999,17
"2","CC",1999,17
"2","DD",1999,17
"2","EE",1999,17
"2","FF",1999,17
"2","GG",1999,17
"2","HH",1999,17
"2","II",1999,17
"2","JJ",1999,17
"2","KK",1999,19
"2","MM",1999,7
"2","NN",1999,6
"2","QQ",1999,17
"2","RR",1999,21
"2","SS",1999,22
"2","AA",1999,16
"2","XX",1999,16
"2","YY",1999,11
"2","ZZ",1999,17
"2","TT",1999,5
"2","UU",1999,7
"2","VV",1999,6
"2","WW",1999,8
"2","PP",1999,17
"2","0N",1999,5
"2","05",2000,6
"2","06",2000,4
"2","07",2000,4
"2","08",2000,4
"2","09",2000,4
